customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,external_id,name,email,segment,status,region,province,city,barangay,service_type,plan_type,notes
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1178.8,6375.599999999999,Yes,,,,Startup,At-Risk,Region V (Bicol Region),Camarines Norte,San Vicente,Santa Cruz,Fiber,Prepaid,
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1176.0,62003.200000000004,No,,,,Startup,Active,Region XII (SOCCSKSARGEN),Sultan Kudarat,Bagumbayan,Santo Nino,DSL,Family,
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5516.0,140812.0,Yes,,,,SMB,Active,Region V (Bicol Region),Camarines Sur,Gainza,Centro,Mobile,Unlimited,
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1131.2,1131.2,No,,,,Enterprise,At-Risk,Region VI (Western Visayas),Antique,Belison,San Roque,Fiber,Family,
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1089.2,1089.2,No,,,,Startup,At-Risk,Region II (Cagayan Valley),Nueva Vizcaya,Santa Fe,Maligaya,Cable,Family,
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),5320.0,201913.6,No,,,,Residential,Active,Region I (Ilocos Region),Ilocos Norte,Nueva Era,Bagong Silang,Wireless,Family,
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),2550.7999999999997,169526.0,No,,,,Residential,Active,Region V (Bicol Region),Sorsogon,Santa Magdalena,Poblacion,DSL,Unlimited,
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),6160.0,426263.60000000003,Yes,,,,Startup,Active,Region XII (SOCCSKSARGEN),Sarangani,Kiamba,San Juan,Wireless,Business,
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1360.8,5611.2,No,,,,SMB,At-Risk,Region XII (SOCCSKSARGEN),Sultan Kudarat,Lutayan,Bagong Silang,DSL,Prepaid,
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,5832.400000000001,408970.8,No,,,,Startup,Active,Region X (Northern Mindanao),Misamis Occidental,City of Ozamiz,Rizal,Wireless,Prepaid,
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,1688.3999999999999,51948.4,No,,,,Residential,At-Risk,Region VII (Central Visayas),Cebu,Dalaguete,San Isidro,Cable,Unlimited,
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,5283.599999999999,219592.80000000002,No,,,,Startup,Active,Region X (Northern Mindanao),Bukidnon,Kalilangan,Mabini,Wireless,Business,
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1086.3999999999999,76342.0,No,,,,Startup,Active,MIMAROPA Region,Oriental Mindoro,Pinamalayan,San Jose,DSL,Business,
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,5418.0,293378.39999999997,Yes,,,,Residential,At-Risk,National Capital Region (NCR),NCR,City of Muntinlupa,San Juan,DSL,Unlimited,
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),3245.2000000000003,170366.0,No,,,,Startup,At-Risk,Region I (Ilocos Region),Ilocos Sur,Cervantes,West,Mobile,Postpaid,
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,5132.400000000001,221429.6,No,,,,Startup,Active,Region XIII (Caraga),Surigao del Norte,San Francisco,East,Cable,Postpaid,
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4284.0,160616.4,Yes,,,,Startup,At-Risk,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Sirawai,San Jose,Mobile,Family,
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,3057.6,191716.0,No,,,,Startup,Active,Region XIII (Caraga),Surigao del Norte,Alegria,Maligaya,DSL,Unlimited,
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,5031.599999999999,13910.4,No,,,,Startup,At-Risk,Region XI (Davao Region),Davao Occidental,Santa Maria,Mabini,DSL,Unlimited,
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),1738.8,63075.59999999999,No,,,,SMB,At-Risk,Region VII (Central Visayas),Bohol,Tubigon,Santo Nino,Wireless,Business,
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,5614.0,59620.40000000001,Yes,,,,Startup,Active,Cordillera Administrative Region (CAR),Ifugao,Aguinaldo,Rizal,Cable,Postpaid,
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1156.3999999999999,46768.4,No,,,,Startup,Active,Region III (Central Luzon),Tarlac,Pura,San Isidro,Cable,Prepaid,
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),4771.2,120489.59999999999,No,,,,Enterprise,At-Risk,Region III (Central Luzon),Pampanga,Sasmuan,San Jose,Mobile,Business,
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),5588.8,308865.2,No,,,,Residential,Active,Region IX (Zamboanga Peninsula),Sulu,Patikul,Rizal,DSL,Business,
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1159.2,6314.0,No,,,,Startup,Active,Region V (Bicol Region),Sorsogon,Matnog,Maligaya,Fiber,Prepaid,
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4166.400000000001,12854.800000000001,Yes,,,,Enterprise,Active,Region II (Cagayan Valley),Nueva Vizcaya,Bagabag,Maligaya,Mobile,Prepaid,
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,2839.2000000000003,19619.600000000002,No,,,,Startup,Active,Negros Island Region (NIR),Negros Oriental,Jimalalud,Centro,Fiber,Postpaid,
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1167.6000000000001,3522.4,No,,,,Startup,Active,Region IV-A (CALABARZON),Cavite,City of Bacoor,Rizal,Wireless,Postpaid,
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,4981.2,169548.4,No,,,,Residential,At-Risk,Region V (Bicol Region),Catanduanes,Virac,Santa Maria,Cable,Family,
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,4370.8,119588.0,Yes,,,,Enterprise,At-Risk,Negros Island Region (NIR),Siquijor,San Juan,San Juan,Mobile,Business,
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1318.8,96541.2,No,,,,Startup,Active,Region X (Northern Mindanao),Lanao del Norte,Pantao Ragat,Maligaya,Fiber,Business,
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1106.0,1106.0,No,,,,Enterprise,Active,Region V (Bicol Region),Catanduanes,Viga,Mabini,Wireless,Family,
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,3161.2000000000003,223179.6,No,,,,Enterprise,Active,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Aurora,San Roque,Wireless,Business,
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,4813.2,68076.40000000001,No,,,,SMB,Active,Region VIII (Eastern Visayas),Leyte,Tunga,San Vicente,Wireless,Family,
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),3281.6,84148.40000000001,Yes,,,,SMB,Active,Cordillera Administrative Region (CAR),Ifugao,Aguinaldo,San Roque,Wireless,Family,
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),2830.7999999999997,182565.6,No,,,,SMB,At-Risk,Negros Island Region (NIR),Negros Oriental,Vallehermoso,Centro,Fiber,Postpaid,
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1985.2000000000003,1985.2000000000003,Yes,,,,Enterprise,At-Risk,Region XIII (Caraga),Dinagat Islands,Dinagat,San Juan,DSL,Business,
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,2483.6,4550.0,Yes,,,,Enterprise,Active,Region II (Cagayan Valley),Nueva Vizcaya,Aritao,San Jose,Fiber,Business,
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),1439.2,66539.2,No,,,,Enterprise,At-Risk,Region IX (Zamboanga Peninsula),Sulu,Parang,San Isidro,Cable,Family,
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),4200.0,99596.0,No,,,,Enterprise,Active,Region VIII (Eastern Visayas),Eastern Samar,Sulat,Santo Nino,Cable,Prepaid,
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1131.2,71554.0,No,,,,SMB,Active,Region I (Ilocos Region),Pangasinan,Urbiztondo,Maligaya,Cable,Prepaid,
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,1097.6000000000001,65550.8,No,,,,SMB,At-Risk,Cordillera Administrative Region (CAR),Ifugao,Aguinaldo,San Isidro,Mobile,Postpaid,
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,3945.2000000000003,3945.2000000000003,Yes,,,,Startup,Active,Region XI (Davao Region),Davao Oriental,Tarragona,Centro,Wireless,Postpaid,
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),4930.8,359836.39999999997,No,,,,Startup,At-Risk,Region XII (SOCCSKSARGEN),Sarangani,Kiamba,San Roque,DSL,Postpaid,
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,3984.4000000000005,31564.399999999998,Yes,,,,Residential,At-Risk,Region V (Bicol Region),Camarines Sur,Cabusao,Mabini,Wireless,Family,
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),5658.8,334390.0,No,,,,Residential,Active,Region VI (Western Visayas),Antique,Bugasong,West,Mobile,Postpaid,
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),4720.8,296186.8,No,,,,SMB,Active,Region VII (Central Visayas),Bohol,Buenavista,San Vicente,Mobile,Unlimited,
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1341.2,98347.2,No,,,,SMB,At-Risk,Region V (Bicol Region),Camarines Sur,Canaman,Poblacion,DSL,Postpaid,
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),5546.8,359335.2,No,,,,SMB,At-Risk,Region IV-A (CALABARZON),Batangas,Alitagtag,San Jose,Mobile,Family,
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1097.6000000000001,3435.6,No,,,,Startup,Active,National Capital Region (NCR),NCR,City of Manila,Santa Maria,Mobile,Postpaid,
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2556.4,2556.4,Yes,,,,Residential,At-Risk,Region I (Ilocos Region),Pangasinan,Natividad,Mabini,Wireless,Unlimited,
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),3612.0,108077.2,No,,,,Startup,Active,Region XIII (Caraga),Agusan del Sur,Santa Josefa,San Roque,Wireless,Family,
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,3892.0,59998.40000000001,No,,,,Startup,Active,Cordillera Administrative Region (CAR),Kalinga,Tanudan,Centro,Mobile,Business,
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3838.7999999999997,31603.600000000002,No,,,,Enterprise,At-Risk,Region I (Ilocos Region),La Union,Tubao,San Jose,Mobile,Postpaid,
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,5320.0,36708.0,Yes,,,,SMB,At-Risk,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Ramon Magsaysay,Centro,Mobile,Prepaid,
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),6056.400000000001,444110.8,No,,,,Startup,Active,Region XI (Davao Region),Davao del Sur,Matanao,Bagong Silang,Cable,Business,
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,4821.599999999999,292054.0,No,,,,Startup,Active,Region VII (Central Visayas),Cebu,Dalaguete,Santa Maria,DSL,Postpaid,
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1103.2,6356.0,No,,,,SMB,Active,Region I (Ilocos Region),Ilocos Norte,Badoc,Centro,Mobile,Family,
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),4530.400000000001,64556.799999999996,No,,,,Startup,Active,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Sur,Gen. S.K. Pendatun,San Isidro,Cable,Family,
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),4712.400000000001,102029.2,No,,,,SMB,Active,Negros Island Region (NIR),Siquijor,Lazi,Mabini,Mobile,Unlimited,
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1128.3999999999999,23514.399999999998,No,,,,Residential,At-Risk,Region XII (SOCCSKSARGEN),South Cotabato,City of Koronadal,Mabini,Wireless,Family,
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,3598.0,57344.0,No,,,,Residential,Active,Region V (Bicol Region),Catanduanes,San Miguel,Poblacion,Wireless,Family,
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1439.2,14089.6,No,,,,SMB,At-Risk,Region VI (Western Visayas),Capiz,Pilar,Mabini,Mobile,Postpaid,
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,3136.0,42814.799999999996,No,,,,Startup,At-Risk,Region I (Ilocos Region),Ilocos Sur,Banayoyo,Santa Cruz,Wireless,Postpaid,
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,4614.400000000001,89171.59999999999,Yes,,,,Residential,Active,Region XI (Davao Region),Davao Oriental,Boston,Mabini,DSL,Family,
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,3903.2000000000003,7571.199999999999,No,,,,Startup,At-Risk,Region III (Central Luzon),Bulacan,City of San Jose Del Monte,San Roque,Mobile,Family,
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),4138.400000000001,221662.0,No,,,,Residential,At-Risk,Region XII (SOCCSKSARGEN),Sarangani,Maasim,Santa Maria,Fiber,Unlimited,
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,1153.6000000000001,13098.4,No,,,,Residential,Active,Region X (Northern Mindanao),Bukidnon,Lantapan,East,Wireless,Family,
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1114.3999999999999,76353.2,No,,,,SMB,At-Risk,Region IX (Zamboanga Peninsula),Sulu,Indanan,San Vicente,DSL,Postpaid,
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),3970.4000000000005,15288.0,Yes,,,,SMB,Active,Negros Island Region (NIR),Negros Oriental,City of Bais,Poblacion,Cable,Business,
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),4986.8,350249.2,No,,,,Residential,At-Risk,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Sibutad,Mabini,Mobile,Business,
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,2536.7999999999997,148467.19999999998,Yes,,,,Startup,At-Risk,National Capital Region (NCR),NCR,City of Taguig,Santa Cruz,DSL,Unlimited,
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1142.3999999999999,17998.399999999998,No,,,,SMB,At-Risk,Region X (Northern Mindanao),Lanao del Norte,Kapatagan,Rizal,Mobile,Family,
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),4718.0,198198.0,No,,,,Startup,Active,Region VIII (Eastern Visayas),Eastern Samar,Maslog,San Isidro,Fiber,Business,
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,5846.400000000001,13596.800000000001,Yes,,,,SMB,Active,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Sominot,Bagong Silang,Fiber,Family,
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,4589.2,66178.0,No,,,,SMB,Active,Region XIII (Caraga),Agusan del Norte,Santiago,San Vicente,DSL,Family,
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),5311.599999999999,280011.2,Yes,,,,SMB,Active,Region II (Cagayan Valley),Cagayan,Calayan,San Vicente,Fiber,Unlimited,
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),1150.8,36654.799999999996,No,,,,Enterprise,At-Risk,Region IV-A (CALABARZON),Quezon,Real,West,Wireless,Unlimited,
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1383.2,43691.200000000004,No,,,,Enterprise,Active,Region III (Central Luzon),Pampanga,Bacolor,East,Cable,Family,
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,4169.2,64159.200000000004,Yes,,,,Residential,Active,Region VIII (Eastern Visayas),Southern Leyte,Hinunangan,Maligaya,Cable,Business,
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),4281.2,28201.600000000002,Yes,,,,Startup,At-Risk,Region VIII (Eastern Visayas),Northern Samar,Bobon,Santa Cruz,Wireless,Unlimited,
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5899.599999999999,87318.0,No,,,,Startup,Active,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Basilan,Al-Barka,San Vicente,DSL,Unlimited,
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),1150.8,70112.0,No,,,,SMB,Active,Cordillera Administrative Region (CAR),Kalinga,Lubuagan,Bagong Silang,Mobile,Unlimited,
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1677.2,1677.2,Yes,,,,SMB,At-Risk,Region V (Bicol Region),Sorsogon,Irosin,West,Wireless,Unlimited,
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,2536.7999999999997,2536.7999999999997,No,,,,Residential,At-Risk,Region VIII (Eastern Visayas),Northern Samar,Mondragon,Centro,DSL,Unlimited,
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),4732.0,37108.4,Yes,,,,SMB,At-Risk,Region I (Ilocos Region),La Union,Bagulin,Rizal,DSL,Family,
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),4186.0,137384.80000000002,No,,,,Residential,At-Risk,Region I (Ilocos Region),Ilocos Sur,Santa Catalina,Maligaya,Cable,Postpaid,
